2022-05-16 03:53:04.271 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.c.CoreContainer Creating SolrCore 'collection2_shard1_replica_n14' using configuration from configset collection2, trusted=true
2022-05-16 03:53:04.272 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.c.SolrCore Opening new SolrCore at [/home/haseeb/Desktop/DC_Project/solr/example/cloud/node4/solr/collection2_shard1_replica_n14], dataDir=[/home/haseeb/Desktop/DC_Project/solr/example/cloud/node4/solr/collection2_shard1_replica_n14/data/]
2022-05-16 03:53:04.916 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-05-16 03:53:04.916 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-05-16 03:53:04.929 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-05-16 03:53:04.929 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-05-16 03:53:04.951 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-05-16 03:53:04.951 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-05-16 03:53:04.955 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-05-16 03:53:04.955 INFO  (qtp507819576-22) [c:collection2 s:shard3 r:core_node15 x:collection2_shard3_replica_n13] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-05-16 03:53:04.969 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/collection2
2022-05-16 03:53:04.970 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/collection2
2022-05-16 03:53:04.971 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/collection2/managed-schema.xml
2022-05-16 03:53:04.972 INFO  (qtp507819576-19) [c:collection2 s:shard1 r:core_node16 x:collection2_shard1_replica_n14] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
